pokemon_id,donation_date,donation_number_of_pokemon,donation_amount_eur,pokemon_identifier,pokemon_name,pokemon_type
504,2023-12-16,53,4509.77,504,Patrat,normal
560,2023-12-04,59,3803.73,560,Scrafty,dark
507,2023-12-23,65,378.3,507,Herdier,normal
320,2023-12-02,85,5957.65,320,Wailmer,water
76,2023-12-16,31,3033.35,76,Golem,rock
626,2023-12-11,35,234.15,626,Bouffalant,normal
587,2023-12-12,22,1720.4,587,Emolga,electric
548,2023-12-06,99,8855.55,548,Petilil,grass
392,2023-12-27,30,2006.7,392,Infernape,fire
424,2023-12-06,21,328.02,424,Ambipom,normal
800,2023-12-05,70,4602.5,800,Necrozma,psychic
504,2023-12-02,99,2795.76,504,Patrat,normal
728,2023-12-17,5,46.45,728,Popplio,water
209,2023-12-24,34,3172.2,209,Snubbull,fairy
119,2023-12-12,12,860.4,119,Seaking,water
606,2023-12-13,35,2632.0,606,Beheeyem,psychic
52,2023-12-15,53,1218.47,52,Meowth,normal
230,2023-12-22,73,2987.16,230,Kingdra,water
604,2023-12-06,91,6150.69,604,Eelektross,electric
584,2023-12-13,100,2257.0,584,Vanilluxe,ice
626,2023-12-08,26,628.16,626,Bouffalant,normal
202,2023-12-12,87,768.21,202,Wobbuffet,psychic
366,2023-12-05,15,229.5,366,Clamperl,water
52,2023-12-11,24,137.76,52,Meowth,normal
514,2023-12-05,8,675.04,514,Simisear,fire
307,2023-12-17,54,3574.8,307,Meditite,fighting
582,2023-12-28,60,2218.8,582,Vanillite,ice
547,2023-12-07,7,11.55,547,Whimsicott,grass
626,2023-12-22,51,4347.75,626,Bouffalant,normal
606,2023-12-29,100,6661.0,606,Beheeyem,psychic
390,2023-12-13,82,855.26,390,Chimchar,fire
701,2023-12-02,33,1480.71,701,Hawlucha,fighting
419,2023-12-06,88,2944.48,419,Floatzel,water
408,2023-12-13,1,90.29,408,Cranidos,rock
92,2023-12-14,51,3108.45,92,Gastly,ghost
777,2023-12-28,20,1041.8,777,Togedemaru,electric
354,2023-12-29,54,633.42,354,Banette,ghost
352,2023-12-31,32,727.36,352,Kecleon,normal
395,2023-12-01,42,1056.3,395,Empoleon,water
130,2023-12-29,89,6835.2,130,Gyarados,water
8,2023-12-02,53,3200.67,8,Wartortle,water
477,2023-12-02,99,8197.2,477,Dusknoir,ghost
654,2023-12-29,46,2147.74,654,Braixen,fire
392,2023-12-21,70,4574.5,392,Infernape,fire
142,2023-12-14,12,355.56,142,Aerodactyl,rock
181,2023-12-20,73,1676.81,181,Ampharos,electric
308,2023-12-15,38,2105.58,308,Medicham,fighting
624,2023-12-17,67,2370.46,624,Pawniard,dark
362,2023-12-19,39,1020.63,362,Glalie,ice
189,2023-12-11,93,4727.19,189,Jumpluff,grass
455,2023-12-01,79,5744.09,455,Carnivine,grass
181,2023-12-03,89,2133.33,181,Ampharos,electric
509,2023-12-13,34,3060.0,509,Purrloin,dark
666,2023-12-22,54,1611.9,666,Vivillon,bug
532,2023-12-27,18,1418.22,532,Timburr,fighting
362,2023-12-08,93,406.41,362,Glalie,ice
184,2023-12-22,22,1936.88,184,Azumarill,water
125,2023-12-09,57,2179.68,125,Electabuzz,electric
423,2023-12-13,31,532.27,423,Gastrodon,water
774,2023-12-21,29,522.0,774,Minior,rock
519,2023-12-01,4,153.16,519,Pidove,normal
191,2023-12-17,98,9667.7,191,Sunkern,grass
431,2023-12-14,47,2990.61,431,Glameow,normal
252,2023-12-07,24,1736.88,252,Treecko,grass
252,2023-12-05,91,2633.54,252,Treecko,grass
201,2023-12-13,53,5136.23,201,Unown,psychic
680,2023-12-17,57,2518.26,680,Doublade,steel
640,2023-12-11,29,2215.6,640,Virizion,grass
143,2023-12-24,51,915.96,143,Snorlax,normal
584,2023-12-30,30,2005.8,584,Vanilluxe,ice
343,2023-12-22,79,6718.16,343,Baltoy,ground
774,2023-12-28,3,67.77,774,Minior,rock
288,2023-12-05,26,2330.9,288,Vigoroth,normal
80,2023-12-01,14,1071.84,80,Slowbro,water
43,2023-12-07,33,742.17,43,Oddish,grass
575,2023-12-05,75,2149.5,575,Gothorita,psychic
375,2023-12-29,79,1.58,375,Metang,steel
123,2023-12-27,63,5240.97,123,Scyther,bug
610,2023-12-19,77,4974.97,610,Axew,dragon
543,2023-12-11,82,4931.48,543,Venipede,bug
437,2023-12-01,91,1238.51,437,Bronzong,steel
650,2023-12-19,58,2383.22,650,Chespin,grass
322,2023-12-06,27,1609.47,322,Numel,fire
658,2023-12-31,44,4120.16,658,Greninja,water
524,2023-12-07,89,6754.21,524,Roggenrola,rock
153,2023-12-06,15,517.5,153,Bayleef,grass
182,2023-12-11,4,14.84,182,Bellossom,grass
370,2023-12-22,5,266.85,370,Luvdisc,water
556,2023-12-31,68,5846.64,556,Maractus,grass
708,2023-12-18,87,6400.59,708,Phantump,ghost
331,2023-12-21,74,5754.24,331,Cacnea,grass
579,2023-12-27,67,6079.58,579,Reuniclus,psychic
562,2023-12-02,21,1780.17,562,Yamask,ghost
117,2023-12-30,58,4919.56,117,Seadra,water
53,2023-12-11,4,390.32,53,Persian,normal
396,2023-12-18,20,808.0,396,Starly,normal
273,2023-12-25,37,2609.61,273,Seedot,grass
586,2023-12-01,33,1356.96,586,Sawsbuck,normal
468,2023-12-17,2,98.5,468,Togekiss,fairy
760,2023-12-08,91,5393.57,760,Bewear,normal
451,2023-12-18,51,1584.57,451,Skorupi,poison
606,2023-12-07,57,5650.98,606,Beheeyem,psychic
498,2023-12-18,90,2336.4,498,Tepig,fire
302,2023-12-25,88,8257.92,302,Sableye,dark
243,2023-12-17,44,1760.88,243,Raikou,electric
129,2023-12-03,31,1332.69,129,Magikarp,water
270,2023-12-20,15,243.6,270,Lotad,water
760,2023-12-10,64,588.8,760,Bewear,normal
556,2023-12-25,58,3259.6,556,Maractus,grass
70,2023-12-28,34,1982.88,70,Weepinbell,grass
336,2023-12-24,32,43.84,336,Seviper,poison
328,2023-12-28,11,802.23,328,Trapinch,ground
305,2023-12-14,70,5040.0,305,Lairon,steel
591,2023-12-11,66,1299.54,591,Amoonguss,grass
187,2023-12-05,19,1320.5,187,Hoppip,grass
541,2023-12-21,49,3011.54,541,Swadloon,bug
540,2023-12-24,39,3357.12,540,Sewaddle,bug
466,2023-12-30,48,3770.4,466,Electivire,electric
444,2023-12-04,8,586.4,444,Gabite,dragon
761,2023-12-05,63,1171.8,761,Bounsweet,grass
714,2023-12-11,81,6047.46,714,Noibat,flying
287,2023-12-17,52,737.36,287,Slakoth,normal
727,2023-12-27,29,2505.89,727,Incineroar,fire
476,2023-12-25,46,3821.68,476,Probopass,rock
296,2023-12-28,69,2326.68,296,Makuhita,fighting
367,2023-12-29,17,1546.15,367,Huntail,water
178,2023-12-08,37,1221.0,178,Xatu,psychic
676,2023-12-10,86,5921.1,676,Furfrou,normal
710,2023-12-15,85,603.5,710,Pumpkaboo,ghost
412,2023-12-27,23,1272.59,412,Burmy,bug
692,2023-12-16,3,271.05,692,Clauncher,water
469,2023-12-31,35,1794.1,469,Yanmega,bug
637,2023-12-08,47,330.41,637,Volcarona,bug
632,2023-12-05,93,1065.78,632,Durant,bug
657,2023-12-13,90,8601.3,657,Frogadier,water
144,2023-12-03,65,3905.2,144,Articuno,ice
665,2023-12-06,49,772.24,665,Spewpa,bug
69,2023-12-29,62,4488.18,69,Bellsprout,grass
695,2023-12-01,38,1782.58,695,Heliolisk,electric
724,2023-12-14,50,4077.5,724,Decidueye,grass
213,2023-12-11,67,2850.85,213,Shuckle,bug
82,2023-12-13,57,3443.37,82,Magneton,electric
640,2023-12-24,63,2639.7,640,Virizion,grass
641,2023-12-04,60,3229.8,641,Tornadus,flying
584,2023-12-07,5,256.9,584,Vanilluxe,ice
132,2023-12-13,93,1936.26,132,Ditto,normal
736,2023-12-02,59,2587.15,736,Grubbin,bug
525,2023-12-09,41,2619.9,525,Boldore,rock
297,2023-12-19,68,3295.96,297,Hariyama,fighting
146,2023-12-20,18,598.32,146,Moltres,fire
338,2023-12-23,85,8218.65,338,Solrock,rock
338,2023-12-28,79,6929.88,338,Solrock,rock
517,2023-12-17,84,4071.48,517,Munna,psychic
315,2023-12-23,44,725.12,315,Roselia,grass
27,2023-12-01,50,1576.0,27,Sandshrew,ground
750,2023-12-21,15,14.7,750,Mudsdale,ground
500,2023-12-08,90,6076.8,500,Emboar,fire
306,2023-12-02,78,7147.92,306,Aggron,steel
774,2023-12-22,17,523.6,774,Minior,rock
276,2023-12-31,76,6219.08,276,Taillow,normal
700,2023-12-12,1,96.55,700,Sylveon,fairy
291,2023-12-14,60,4045.2,291,Ninjask,bug
704,2023-12-13,57,1646.73,704,Goomy,dragon
669,2023-12-28,44,756.8,669,Flabébé,fairy
749,2023-12-30,85,2057.85,749,Mudbray,ground
325,2023-12-04,73,102.2,325,Spoink,psychic
158,2023-12-05,8,622.16,158,Totodile,water
247,2023-12-12,60,5955.0,247,Pupitar,rock
596,2023-12-11,48,147.84,596,Galvantula,bug
37,2023-12-05,20,1342.4,37,Vulpix,fire
639,2023-12-05,9,858.06,639,Terrakion,rock
527,2023-12-26,98,7180.46,527,Woobat,psychic
136,2023-12-02,92,7586.32,136,Flareon,fire
405,2023-12-13,72,1516.32,405,Luxray,electric
136,2023-12-03,87,922.2,136,Flareon,fire
263,2023-12-12,0,0.0,263,Zigzagoon,normal
286,2023-12-07,41,2780.62,286,Breloom,grass
358,2023-12-19,6,14.16,358,Chimecho,psychic
29,2023-12-07,93,7293.06,29,Nidoran (w),poison
104,2023-12-30,61,2524.18,104,Cubone,ground
521,2023-12-16,54,3038.58,521,Unfezant,normal
458,2023-12-20,70,1078.7,458,Mantyke,water
491,2023-12-23,33,100.65,491,Darkrai,dark
458,2023-12-09,46,4529.16,458,Mantyke,water
410,2023-12-14,100,4847.0,410,Shieldon,rock
335,2023-12-12,5,269.15,335,Zangoose,normal
168,2023-12-26,32,1001.6,168,Ariados,bug
335,2023-12-28,4,393.96,335,Zangoose,normal
229,2023-12-20,90,6896.7,229,Houndoom,dark
571,2023-12-17,56,647.92,571,Zoroark,dark
454,2023-12-10,11,99.0,454,Toxicroak,poison
571,2023-12-04,72,3557.52,571,Zoroark,dark
263,2023-12-27,13,61.62,263,Zigzagoon,normal
247,2023-12-29,47,530.63,247,Pupitar,rock
521,2023-12-30,40,1194.8,521,Unfezant,normal
75,2023-12-28,21,70.14,75,Graveler,rock
775,2023-12-24,30,142.5,775,Komala,normal
636,2023-12-07,64,1427.2,636,Larvesta,bug
44,2023-12-05,13,1062.75,44,Gloom,grass
60,2023-12-22,34,460.02,60,Poliwag,water
15,2023-12-09,15,1332.0,15,Beedrill,bug
272,2023-12-07,44,1918.84,272,Ludicolo,water
247,2023-12-28,54,4130.46,247,Pupitar,rock
263,2023-12-26,72,4411.44,263,Zigzagoon,normal
115,2023-12-23,26,1299.48,115,Kangaskhan,normal
225,2023-12-08,4,236.0,225,Delibird,ice
284,2023-12-17,47,3545.68,284,Masquerain,bug
330,2023-12-28,30,2548.8,330,Flygon,ground
571,2023-12-31,13,353.34,571,Zoroark,dark
44,2023-12-20,88,4046.24,44,Gloom,grass
32,2023-12-24,13,135.59,32,Nidoran (f),poison
219,2023-12-28,79,5447.84,219,Magcargo,fire
136,2023-12-03,97,389.94,136,Flareon,fire
16,2023-12-02,91,8331.05,16,Pidgey,normal
434,2023-12-26,64,3383.68,434,Stunky,poison
44,2023-12-08,20,1432.6,44,Gloom,grass
405,2023-12-05,21,2048.76,405,Luxray,electric
74,2023-12-27,49,3745.56,74,Geodude,rock
452,2023-12-25,48,455.04,452,Drapion,poison
222,2023-12-11,26,178.36,222,Corsola,water
721,2023-12-01,86,1357.94,721,Volcanion,fire
646,2023-12-03,94,3105.76,646,Kyurem,dragon
136,2023-12-22,35,804.3,136,Flareon,fire
399,2023-12-18,39,3388.71,399,Bidoof,normal
731,2023-12-30,23,715.53,731,Pikipek,normal
452,2023-12-04,61,3015.23,452,Drapion,poison
413,2023-12-09,24,807.36,413,Wormadam,bug
158,2023-12-18,21,1428.63,158,Totodile,water
93,2023-12-11,97,1194.07,93,Haunter,ghost
464,2023-12-09,77,5320.7,464,Rhyperior,ground
775,2023-12-08,79,7697.76,775,Komala,normal
693,2023-12-01,48,2982.24,693,Clawitzer,water
284,2023-12-01,72,3833.28,284,Masquerain,bug
266,2023-12-12,16,176.0,266,Silcoon,bug
29,2023-12-24,47,1181.11,29,Nidoran (w),poison
758,2023-12-28,9,574.47,758,Salazzle,poison
571,2023-12-11,77,3434.2,571,Zoroark,dark
681,2023-12-28,88,8693.52,681,Aegislash,steel
173,2023-12-10,14,854.0,173,Cleffa,fairy
159,2023-12-13,28,62.16,159,Croconaw,water
465,2023-12-29,75,5507.25,465,Tangrowth,grass
247,2023-12-30,5,243.15,247,Pupitar,rock
472,2023-12-25,90,4658.4,472,Gliscor,ground
60,2023-12-16,6,45.66,60,Poliwag,water
159,2023-12-21,80,6323.2,159,Croconaw,water
266,2023-12-23,4,66.6,266,Silcoon,bug
481,2023-12-15,2,33.64,481,Mesprit,psychic
434,2023-12-01,93,6662.52,434,Stunky,poison
286,2023-12-16,76,5529.76,286,Breloom,grass
325,2023-12-09,37,267.88,325,Spoink,psychic
229,2023-12-16,2,66.6,229,Houndoom,dark
345,2023-12-03,55,408.1,345,Lileep,rock
355,2023-12-08,54,786.78,355,Duskull,ghost
598,2023-12-13,91,5655.65,598,Ferrothorn,grass
224,2023-12-04,59,421.85,224,Octillery,water
325,2023-12-11,20,1335.6,325,Spoink,psychic
237,2023-12-24,23,203.09,237,Hitmontop,fighting
788,2023-12-13,1,93.24,788,Tapu Fini,water
298,2023-12-18,69,5246.07,298,Azurill,normal
298,2023-12-25,81,1138.05,298,Azurill,normal
674,2023-12-23,95,7808.05,674,Pancham,fighting
636,2023-12-14,76,4460.44,636,Larvesta,bug
15,2023-12-10,87,6426.69,15,Beedrill,bug
690,2023-12-12,76,2122.68,690,Skrelp,poison
225,2023-12-18,91,6902.35,225,Delibird,ice
508,2023-12-05,58,5694.44,508,Stoutland,normal
204,2023-12-18,40,3569.6,204,Pineco,bug
397,2023-12-11,30,471.6,397,Staravia,normal
104,2023-12-11,91,4890.34,104,Cubone,ground
630,2023-12-24,77,1387.54,630,Mandibuzz,dark
491,2023-12-29,6,481.08,491,Darkrai,dark
335,2023-12-17,72,4282.56,335,Zangoose,normal
731,2023-12-29,63,624.96,731,Pikipek,normal
263,2023-12-23,10,801.3,263,Zigzagoon,normal
413,2023-12-27,58,3793.78,413,Wormadam,bug
172,2023-12-31,65,3606.85,172,Pichu,electric
298,2023-12-20,57,3714.12,298,Azurill,normal
74,2023-12-28,48,2002.56,74,Geodude,rock
482,2023-12-11,82,4613.32,482,Azelf,psychic
674,2023-12-18,92,2936.64,674,Pancham,fighting
255,2023-12-04,83,1417.64,255,Torchic,fire
690,2023-12-24,20,250.8,690,Skrelp,poison
440,2023-12-19,18,1334.88,440,Happiny,normal
235,2023-12-15,44,4061.2,235,Smeargle,normal
464,2023-12-22,68,3009.0,464,Rhyperior,ground
531,2023-12-29,11,995.83,531,Audino,normal
399,2023-12-01,92,2552.08,399,Bidoof,normal
401,2023-12-21,4,378.4,401,Kricketot,bug
598,2023-12-19,12,645.6,598,Ferrothorn,grass
219,2023-12-19,47,2511.68,219,Magcargo,fire
681,2023-12-16,29,1389.97,681,Aegislash,steel
235,2023-12-11,38,1132.78,235,Smeargle,normal
719,2023-12-24,73,68.62,719,Diancie,rock
784,2023-12-17,63,3519.81,784,Kommo-o,dragon
263,2023-12-04,95,7908.75,263,Zigzagoon,normal
75,2023-12-09,34,2755.02,75,Graveler,rock
603,2023-12-24,45,2792.7,603,Eelektrik,electric
445,2023-12-29,36,1855.44,445,Garchomp,dragon
247,2023-12-25,66,5842.98,247,Pupitar,rock
235,2023-12-03,82,5419.38,235,Smeargle,normal
301,2023-12-17,64,475.52,301,Delcatty,normal
652,2023-12-26,71,4214.56,652,Chesnaught,grass
683,2023-12-07,0,0.0,683,Aromatisse,fairy
208,2023-12-02,30,2484.6,208,Steelix,steel
652,2023-12-28,58,4710.76,652,Chesnaught,grass
611,2023-12-26,49,3489.29,611,Fraxure,dragon
422,2023-12-09,95,4721.5,422,Shellos,water
772,2023-12-26,14,153.02,772,Type: Null,normal
772,2023-12-29,29,216.63,772,Type: Null,normal
611,2023-12-07,84,5748.96,611,Fraxure,dragon
683,2023-12-03,47,1790.7,683,Aromatisse,fairy
208,2023-12-27,41,3380.86,208,Steelix,steel
154,2023-12-11,39,3415.62,154,Meganium,grass
471,2023-12-29,57,2061.69,471,Glaceon,ice
154,2023-12-16,92,8339.8,154,Meganium,grass
208,2023-12-11,27,816.75,208,Steelix,steel
301,2023-12-07,41,4087.7,301,Delcatty,normal
652,2023-12-25,59,2925.81,652,Chesnaught,grass
683,2023-12-18,93,1379.19,683,Aromatisse,fairy
611,2023-12-03,89,1918.84,611,Fraxure,dragon
301,2023-12-18,0,0.0,301,Delcatty,normal
208,2023-12-27,73,2605.37,208,Steelix,steel
471,2023-12-03,99,3746.16,471,Glaceon,ice
683,2023-12-25,36,1149.48,683,Aromatisse,fairy
301,2023-12-07,36,2488.32,301,Delcatty,normal
207,2023-12-24,35,2049.95,207,Gligar,ground
467,2023-12-27,55,1027.4,467,Magmortar,fire
611,2023-12-13,28,2396.24,611,Fraxure,dragon
154,2023-12-17,70,6573.0,154,Meganium,grass
677,2023-12-28,57,5493.09,677,Espurr,psychic
652,2023-12-19,82,6167.22,652,Chesnaught,grass
677,2023-12-05,98,1976.66,677,Espurr,psychic
652,2023-12-19,91,7689.5,652,Chesnaught,grass
683,2023-12-11,15,910.05,683,Aromatisse,fairy
730,2023-12-06,43,1283.12,730,Primarina,water
154,2023-12-04,83,1640.91,154,Meganium,grass
301,2023-12-22,51,4740.96,301,Delcatty,normal
154,2023-12-08,85,6125.95,154,Meganium,grass
14,2023-12-13,72,3836.88,14,Kakuna,bug
677,2023-12-21,45,3629.25,677,Espurr,psychic
14,2023-12-21,72,5601.6,14,Kakuna,bug
96,2023-12-15,4,393.12,96,Drowzee,psychic
207,2023-12-25,35,3242.05,207,Gligar,ground
208,2023-12-06,74,501.72,208,Steelix,steel
683,2023-12-03,74,2356.16,683,Aromatisse,fairy
545,2023-12-22,22,2112.66,545,Scolipede,bug
545,2023-12-09,10,240.8,545,Scolipede,bug
545,2023-12-26,21,592.62,545,Scolipede,bug
259,2023-12-10,85,2555.1,259,Marshtomp,water
259,2023-12-17,88,4969.36,259,Marshtomp,water
259,2023-12-16,59,3821.43,259,Marshtomp,water
545,2023-12-20,10,146.6,545,Scolipede,bug
208,2023-12-11,64,551.68,208,Steelix,steel
154,2023-12-25,0,0.0,154,Meganium,grass
301,2023-12-22,55,553.3,301,Delcatty,normal
730,2023-12-23,32,1583.04,730,Primarina,water
652,2023-12-24,55,2356.2,652,Chesnaught,grass
301,2023-12-13,44,2665.52,301,Delcatty,normal
467,2023-12-27,35,184.1,467,Magmortar,fire
677,2023-12-17,22,253.44,677,Espurr,psychic
677,2023-12-14,75,7152.75,677,Espurr,psychic
683,2023-12-10,72,2038.32,683,Aromatisse,fairy
730,2023-12-19,83,512.11,730,Primarina,water
28,2023-12-24,1,85.4,28,Sandslash,ground
730,2023-12-19,71,2403.35,730,Primarina,water
207,2023-12-28,62,4983.56,207,Gligar,ground
228,2023-12-14,94,4774.26,228,Houndour,dark
96,2023-12-26,80,6957.6,96,Drowzee,psychic
683,2023-12-26,52,585.0,683,Aromatisse,fairy
611,2023-12-13,39,3196.05,611,Fraxure,dragon
208,2023-12-28,66,4117.74,208,Steelix,steel
208,2023-12-02,2,116.58,208,Steelix,steel
208,2023-12-16,10,369.2,208,Steelix,steel
545,2023-12-18,43,2461.32,545,Scolipede,bug
